filepath,gill_discolouration,lesions,red_spots,ulcers,black_gills,white_spots,lethargy
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (232).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (103).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (35).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (97).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (179).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (221).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (67).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (308).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (278).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (167).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (247).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (2).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (77).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (170).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (127).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (96).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (30).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (281).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (280).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (267).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (78).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (238).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (66).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (107).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (173).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (300).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (68).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (41).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (32).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (36).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (194).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (215).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (271).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (224).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (54).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (94).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (62).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (44).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (273).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (237).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (98).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (209).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (29).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (130).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (112).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (200).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (53).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (129).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (306).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (218).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (27).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (30).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (245).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (87).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (252).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (9).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (190).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (128).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (42).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (320).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (67).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (31).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (198).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (11).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (1).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (188).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (256).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (52).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (248).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (253).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (4).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (51).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (64).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (226).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (88).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (150).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (180).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (147).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (80).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (19).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (50).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (37).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (101).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (124).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (2).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (231).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (264).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (37).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (244).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (242).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (156).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (159).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (88).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (94).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (189).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (51).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (265).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (132).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (63).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (241).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (261).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (66).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (111).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (12).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (89).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (183).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (39).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (99).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (315).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (16).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (83).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (65).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (68).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (64).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (49).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (145).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (208).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (38).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (272).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (92).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (72).jpg,0,0,0,0,0,0,0
