cycle_id,species,season,management_quality,fault_injected,fault_type,harvest_weight_g,harvest_survival,total_stress_hours,final_do_surface,final_tan_mgl,final_ph
275,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.15,0.532,7.97
276,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,4.14,0.503,7.97
277,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.78,0.511,7.97
278,Penaeus_monodon,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.12,0.508,7.97
279,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.58,0.504,7.97
280,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.35,0.506,7.97
281,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.52,0.529,7.97
282,Litopenaeus_vannamei,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.32,0.555,7.97
283,Litopenaeus_vannamei,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.55,0.522,7.97
284,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.03,0.533,7.97
285,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.03,0.506,7.97
286,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.37,0.51,7.97
287,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.53,0.524,7.97
288,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.49,0.507,7.97
289,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.7,0.504,7.97
290,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.6,0.503,7.97
291,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,3.97,0.526,7.97
292,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.21,0.518,7.97
293,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.64,0.507,7.97
294,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.72,0.576,7.97
295,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.42,0.516,7.97
296,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.48,0.532,7.97
297,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.34,0.503,7.97
298,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.54,0.528,7.97
299,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.54,0.506,7.97
300,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.23,0.504,7.97
301,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.34,0.509,7.97
302,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.52,0.513,7.97
303,Litopenaeus_vannamei,monsoon,good,True,sensor_fault,21.31,1.0,0.0,4.34,0.522,7.97
304,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.09,0.587,7.97
305,Litopenaeus_vannamei,winter,poor,True,aerator_failure,1.17,0.0449,1565.0,0.0,0.519,7.97
306,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.74,0.509,7.97
307,Penaeus_monodon,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.38,0.518,7.97
308,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.6,0.558,7.97
309,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.68,0.515,7.97
310,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.29,0.539,7.97
311,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.44,0.503,7.97
312,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.01,0.52,7.97
313,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.1,0.542,7.97
314,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.54,0.515,7.97
315,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.54,0.509,7.97
316,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.01,0.522,7.97
317,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.46,0.517,7.97
318,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.19,0.533,7.97
319,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.34,0.528,7.97
320,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.34,0.527,7.97
321,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.43,0.509,7.97
322,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.78,0.504,7.97
323,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.47,0.523,7.97
324,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.26,0.515,7.97
325,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,3.83,0.525,7.97
326,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.94,0.553,7.97
327,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.7,0.557,7.97
328,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,3.98,0.523,7.97
329,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.7,0.504,7.97
330,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.9,0.562,7.97
331,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.72,0.507,7.97
332,Litopenaeus_vannamei,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.29,0.521,7.97
333,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.75,0.505,7.97
334,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.84,0.549,7.97
335,Litopenaeus_vannamei,summer,very_poor,True,stratification_collapse,13.94,1.0,28.0,3.67,0.547,7.97
336,Litopenaeus_vannamei,monsoon,good,True,sensor_fault,21.31,1.0,0.0,4.29,0.512,7.97
337,Litopenaeus_vannamei,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.2,0.536,7.97
338,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.21,0.516,7.97
339,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.51,0.545,7.97
340,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.17,0.507,7.97
341,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.59,0.504,7.97
342,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.75,0.518,7.97
343,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.01,0.515,7.97
344,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.55,0.509,7.97
345,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.08,0.51,7.97
346,Litopenaeus_vannamei,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.43,0.519,7.97
347,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,3.93,0.506,7.97
348,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.87,0.517,7.97
349,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.28,0.508,7.97
350,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.83,0.514,7.97
351,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.65,0.509,7.97
352,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.7,0.503,7.97
353,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.89,0.552,7.97
354,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.81,0.507,7.97
355,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.29,0.538,7.97
356,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.45,0.529,7.97
357,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.56,0.528,7.97
358,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.26,0.545,7.97
359,Litopenaeus_vannamei,winter,very_poor,True,aerator_failure,1.05,0.0401,1626.0,0.0,0.524,7.97
360,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.22,0.519,7.97
361,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.99,0.569,7.97
362,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.78,0.512,7.97
363,Litopenaeus_vannamei,summer,good,True,stratification_collapse,21.31,1.0,0.0,3.78,0.516,7.97
364,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.14,0.545,7.97
365,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.47,0.511,7.97
366,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,3.95,0.52,7.97
367,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.17,0.526,7.97
368,Penaeus_monodon,summer,excellent,True,stratification_collapse,21.31,1.0,0.0,3.97,0.506,7.97
369,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.4,0.505,7.97
370,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.54,0.523,7.97
371,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.42,0.511,7.97
372,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.2,0.514,7.97
373,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.2,0.519,7.97
374,Penaeus_monodon,monsoon,good,True,stratification_collapse,21.31,1.0,0.0,4.76,0.506,7.97
375,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.2,0.51,7.97
376,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.26,0.506,7.97
377,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.34,0.515,7.97
378,Litopenaeus_vannamei,northeast,very_poor,True,other,0.84,0.0313,1738.0,0.0,2.53,7.97
379,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.62,0.536,7.97
380,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.22,0.564,7.97
381,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.39,0.507,7.97
382,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.56,0.533,7.97
383,Penaeus_monodon,monsoon,good,True,stratification_collapse,21.31,1.0,0.0,4.75,0.503,7.97
384,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.22,0.503,7.97
385,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.89,0.56,7.97
386,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.44,0.531,7.97
387,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.89,0.506,7.97
388,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.32,0.508,7.97
389,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.06,0.507,7.97
390,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.12,0.524,7.97
391,Penaeus_monodon,monsoon,good,True,stratification_collapse,21.31,1.0,0.0,4.78,0.502,7.97
392,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.12,0.509,7.97
393,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.39,0.506,7.97
394,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.51,0.528,7.97
395,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.39,0.505,7.97
396,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.2,0.534,7.97
397,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.12,0.537,7.97
398,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.35,0.506,7.97
399,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.43,0.517,7.97
400,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.54,0.51,7.97
401,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,3.97,0.524,7.97
402,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.44,0.516,7.97
403,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.62,0.513,7.97
404,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,3.99,0.517,7.97
405,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.36,0.54,7.97
406,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.58,0.512,7.97
407,Litopenaeus_vannamei,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.33,0.534,7.97
408,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.47,0.511,7.97
409,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.3,0.515,7.97
410,Litopenaeus_vannamei,northeast,excellent,True,sensor_fault,21.31,1.0,0.0,4.24,0.518,7.97
411,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.23,0.529,7.97
412,Penaeus_monodon,summer,excellent,True,stratification_collapse,21.31,1.0,0.0,4.01,0.504,7.97
413,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.7,0.507,7.97
414,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.6,0.508,7.97
415,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.36,0.506,7.97
416,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.37,0.515,7.97
417,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.85,0.545,7.97
418,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.34,0.505,7.97
419,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.65,0.537,7.97
420,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.39,0.519,7.97
421,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.28,0.511,7.97
422,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.6,0.505,7.97
423,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.7,0.513,7.97
424,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.56,0.509,7.97
425,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.44,0.508,7.97
426,Litopenaeus_vannamei,northeast,poor,True,sensor_fault,21.31,1.0,0.0,4.59,0.542,7.97
427,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.2,0.538,7.97
428,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.31,0.512,7.97
429,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.24,0.551,7.97
430,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.52,0.51,7.97
431,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.36,0.506,7.97
432,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.22,0.517,7.97
433,Litopenaeus_vannamei,winter,excellent,True,sensor_fault,21.31,1.0,0.0,3.85,0.518,7.97
434,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,4.07,0.509,7.97
435,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.14,0.525,7.97
436,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.34,0.522,7.97
437,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.35,0.508,7.97
438,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.79,0.518,7.97
439,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.73,0.51,7.97
440,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.86,0.536,7.97
441,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.38,0.524,7.97
442,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.5,0.527,7.97
443,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.22,0.537,7.97
444,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.59,0.507,7.97
445,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.53,0.504,7.97
446,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.61,0.507,7.97
447,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.45,0.522,7.97
448,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.71,0.505,7.97
449,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.57,0.525,7.97
450,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,3.91,0.521,7.97
451,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.14,0.583,7.97
452,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.6,0.506,7.97
453,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.01,0.549,7.97
454,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.58,0.515,7.97
455,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,3.91,0.512,7.97
456,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.28,0.534,7.97
457,Litopenaeus_vannamei,northeast,poor,True,stratification_collapse,21.31,1.0,0.0,4.58,0.514,7.97
458,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.44,0.515,7.97
459,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.42,0.512,7.97
460,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.47,0.513,7.97
461,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.01,0.52,7.97
462,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.32,0.524,7.97
463,Litopenaeus_vannamei,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.57,0.511,7.97
464,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.9,0.508,7.97
465,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.81,0.521,7.97
466,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.34,0.529,7.97
467,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.17,0.536,7.97
468,Litopenaeus_vannamei,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.24,0.513,7.97
469,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.65,0.517,7.97
470,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.47,0.522,7.97
471,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,3.87,0.552,7.97
472,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.72,0.533,7.97
473,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.67,0.504,7.97
474,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.71,0.529,7.97
475,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.77,0.54,7.97
476,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.25,0.513,7.97
477,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.3,0.516,7.97
478,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.61,0.506,7.97
479,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.6,0.503,7.97
480,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.57,0.519,7.97
481,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,3.94,0.509,7.97
482,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.1,0.503,7.97
483,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.32,0.503,7.97
484,Litopenaeus_vannamei,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.32,0.527,7.97
485,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.61,0.532,7.97
486,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.11,0.545,7.97
487,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.72,0.507,7.97
488,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.33,0.555,7.97
489,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.14,0.518,7.97
490,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.31,0.505,7.97
491,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.49,0.514,7.97
492,Litopenaeus_vannamei,northeast,poor,True,stratification_collapse,21.31,1.0,0.0,4.51,0.525,7.97
493,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.3,0.512,7.97
494,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.46,0.514,7.97
495,Litopenaeus_vannamei,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.7,0.514,7.97
496,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.46,0.507,7.97
497,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.55,0.521,7.97
498,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.68,0.51,7.97
499,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.25,0.546,7.97
500,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.55,0.508,7.97
501,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.52,0.504,7.97
502,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.64,0.513,7.97
503,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.44,0.539,7.97
504,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.63,0.51,7.97
505,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,3.93,0.549,7.97
506,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.17,0.521,7.97
507,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.29,0.521,7.97
508,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.66,0.508,7.97
509,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.75,0.511,7.97
510,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.05,0.514,7.97
511,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,3.93,0.516,7.97
512,Litopenaeus_vannamei,winter,good,True,sensor_fault,21.31,1.0,0.0,3.97,0.512,7.97
513,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.48,0.524,7.97
514,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.51,0.505,7.97
515,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.48,0.522,7.97
516,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.06,0.519,7.97
517,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.35,0.506,7.97
518,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.49,0.509,7.97
519,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.12,0.505,7.97
520,Litopenaeus_vannamei,summer,very_poor,True,stratification_collapse,21.31,1.0,0.0,3.58,0.567,7.97
521,Litopenaeus_vannamei,summer,poor,True,sensor_fault,21.31,1.0,0.0,4.16,0.543,7.97
522,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.69,0.522,7.97
523,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.21,0.507,7.97
524,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.12,0.524,7.97
525,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.33,0.52,7.97
526,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.63,0.531,7.97
527,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.67,0.503,7.97
528,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.67,0.509,7.97
529,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.2,0.541,7.97
530,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.35,0.505,7.97
531,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.93,0.539,7.97
532,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.61,0.521,7.97
533,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.66,0.512,7.97
534,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.78,0.505,7.97
535,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.89,0.529,7.97
536,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.62,0.542,7.97
